event_id,timestamp,property_code,person_id,direction,access_point
E0003250,2025-06-25 08:19:00,GLW-CL,P100547,IN,Turnstile 1
E0006571,2025-07-19 15:33:00,BHM-PR,P100546,OUT,Reception
E0006639,2025-07-20 17:37:00Z,BHM-PR,P100027,OUT,Turnstile 1
E0007352,2025-07-25 09:49:00,EDI-EX,P100149,IN,Gate A
E0012067,2025-08-28 09:07:00,BEL-LG,P100256,IN,Turnstile 1
E0009401,2025-08-09 10:37:00,NRW-QP,P100609,IN,Gate B
E0007474,2025-07-26 16:25:00,GLW-CL,P100071,OUT,Gate A
E0012119,2025-08-29 11:20:00,LDN-HQ,P100098,IN,Gate B
E0011409,2025-08-24 10:12:00,BRI-01,P100139,IN,Reception
E0001240,2025-06-11 09:28:00,LDS-AR,P100190,IN,Reception
E0002290,2025-06-18 19:01:00,MCH-CC,P100147,OUT,Gate A
E0002741,2025-06-21 10:55:00,NRW-QP,P100011,IN,Reception
E0008468,2025-08-03 09:08:00,BEL-LG,P100015,IN,Reception
E0004586,04/07/2025 09:00,BEL-LG,P100519,IN,Gate B
E0009228,2025-08-08 15:25:00,,P100367,OUT,Turnstile 1
E0001230,2025-06-11 09:46:00,LDS-AR,P100459,IN,Gate A
E0009201,2025-08-08 20:05:00,BEL-LG,P100600,OUT,Turnstile 1
E0006981,2025-07-23 09:01:00,Belfast Lagan,P100153,IN,Gate A
E0005179,2025-07-09 08:42:00,MCH-CC,P100312,IN,Gate A
E0010725,2025-08-19 22:19:00,EDI-EX,P100316,OUT,Reception
E0004294,02/07/2025 11:35,LDN-HQ,P100089,IN,Gate B
E0001059,2025-06-09 07:50:00,GLW-CL,P100229,IN,Gate B
E0006263,17/07/2025 07:50,LDS-AR,P100023,IN,Reception
E0000282,2025-06-02 10:24:00,GLW-CL,P100497,IN,Gate B
E0009236,2025-08-08 04:19:00,LDS-AR,P100012,OUT,Gate B
E0009509,2025-08-10 07:02:00,EDI-EX,P100474,IN,Gate B
E0000969,2025-06-08 08:47:00,NRW-QP,P100557,IN,Gate B
E0010574,2025-08-18 18:28:00,GLW-CL,P100261,OUT,Gate B
E0003954,2025-06-29 08:29:00,GLW-CL,P100261,IN,Turnstile 1
E0001940,2025-06-16 20:54:00,BRI-01,P100579,OUT,Gate A
E0011122,2025-08-22 08:28:00,BRI-01,P100270,IN,Gate A
E0001275,2025-06-11 12:27:00,BEL-LG,P100556,OUT,Gate A
E0000620,05/06/2025 11:29,EDI-EX,P100626,IN,Turnstile 1
E0011181,2025-08-22 14:11:00,BEL-LG,P100082,OUT,Gate A
E0001743,2025-06-14 13:10:00,LDS-AR,P100330,OUT,Gate B
E0001391,12/06/2025 09:20,NRW-QP,P100611,IN,Reception
E0002204,2025-06-18 10:54:00,BEL-LG,P100103,IN,Reception
E0009772,2025-08-12 11:50:00,BEL-LG,P100082,OUT,Turnstile 1
E0009848,2025-08-12 14:34:00,BHM-PR,P100606,OUT,Reception
E0003569,2025-06-27 10:16:00,BHM-PR,P100574,IN,Reception
E0010545,2025-08-17 16:05:00+00:00,BEL-LG,P100507,OUT,Reception
E0010405,2025-08-16 09:48:00,BRI-01,P100431,IN,Gate A
E0006117,2025-07-16 08:19:00,GLW-CL,P100385,IN,Gate A
E0010160,2025-08-14 08:12:00,BEL-LG,P100592,IN,Reception
E0006053,2025-07-15 11:52:00,MCH-CC,P100486,IN,Gate A
E0003179,2025-06-24 17:06:00,LDN-HQ,P100551,OUT,Turnstile 1
E0003193,2025-06-24 11:38:00,NRW-QP,P100504,IN,Gate A
E0009500,2025-08-10 20:15:00,MCH-CC,P100344,OUT,Gate A
E0006100,2025-07-16 18:06:00,MCH-CC,P100410,OUT,Turnstile 1
E0007030,2025-07-23 12:43:00Z,LDS-AR,P100187,OUT,Reception
E0000576,2025-06-05 10:15:00,BEL-LG,P100565,IN,Reception
E0010553,2025-08-18 11:54:00,EDI-EX,P100426,IN,Turnstile 1
E0006657,2025-07-20 20:19:00,MCH-CC,P100346,OUT,Gate B
E0007116,2025-07-23 14:54:00,EDI-EX,P100409,OUT,Gate B
E0011581,2025-08-25 11:54:00,cdf-by,P100127,IN,Gate B
E0006277,2025-07-17 07:20:00,BRISTOL-01,P100381,IN,Turnstile 1
E0009473,2025-08-10 22:53:00,BEL-LG,P100404,OUT,Gate B
E0011813,2025-08-26 15:45:00,BHM-PR,P100269,OUT,Reception
E0005898,2025-07-14 18:20:00,CDF-BY,P100301,OUT,Turnstile 1
E0005725,2025-07-12 18:10:00,Unknown,P100039,OUT,Gate A
E0010186,2025-08-15 07:59:00,LDS-AR,P100457,IN,Reception
E0010832,2025-08-19 17:58:00,GLW-CL,P100402,OUT,Gate A
E0000270,2025-06-02 11:24:00,NRW-QP,P100050,IN,Gate A
E0000630,2025-06-05 15:59:00,BHM-PR,P100606,OUT,Turnstile 1
E0003082,23/06/2025 08:24,MCH-CC,P100209,IN,Turnstile 1
E0003467,2025-06-26 15:35:00,GLW-CL,P100065,OUT,Reception
E0006431,2025-07-18 07:40:00,Unknown,P100385,IN,Turnstile 1
E0012255,2025-08-30 13:20:00,LDS-AR,P100554,OUT,Reception
E0007063,2025-07-23 08:19:00,MCH-CC,P100400,IN,Reception
E0012796,2025-08-20 18:05:00,BRI-01,X220587,OUT,Reception
E0005544,2025-07-11 16:29:00,MCH-CC,P100393,OUT,Reception
E0010239,2025-08-15 19:08:00,LDS-AR,P100422,OUT,Gate A
E0004357,2025-07-02 09:36:00,GLW-CL,P100473,IN,Gate B
E0011993,28/08/2025 11:32,LDS-AR,P100265,IN,Turnstile 1
E0002114,2025-06-17 07:31:00,BRI-01,P100573,IN,Gate A
E0008220,2025-08-01 19:10:00+00:00,CDF-BY,P100045,OUT,Gate B
E0010233,2025-08-15 19:02:00+01:00,BHM-PR,P100152,OUT,Turnstile 1
E0003217,2025-06-25 12:10:00,BRI-01,P100588,OUT,Turnstile 1
E0003815,2025-06-29 08:09:00,NRW-QP,P100634,IN,Reception
E0008322,2025-08-02 11:51:00,CDF-BY,P100291,IN,Reception
E0011291,2025-08-23 09:13:00,NRW-QP,P100383,IN,Reception
E0002279,2025-06-18 07:25:00,CDF-BY,P100453,IN,Reception
E0004600,2025-07-04 11:35:00,BRI-01,P100436,IN,Gate A
E0000014,2025-06-01 18:28:00,GLW-CL,P100182,OUT,Turnstile 1
E0012141,29/08/2025 07:41,BHM-PR,P100186,IN,Gate B
E0001526,2025-06-12 17:24:00+00:00,BRI-01,P100523,OUT,Turnstile 1
E0002366,2025-06-19 19:02:00,NRW-QP,P100445,OUT,Turnstile 1
E0004649,2025-07-05 11:11:00,BEL-LG,P100356,IN,Gate B
E0010533,2025-08-17 08:07:00,LDN-HQ,P100531,IN,Turnstile 1
E0000375,2025-06-03 08:54:00,BEL-LG,P100135,IN,Gate B
E0011203,2025-08-22 10:16:00,LDS-AR,P100425,IN,Turnstile 1
E0006478,2025-07-18 06:51:00,EDI-EX,P100207,OUT,Gate A
E0000526,2025-06-04 17:50:00,CDF-BY,P100213,OUT,Reception
E0009132,2025-08-08 10:22:00,GLW-CL,P100267,IN,Gate A
E0006896,2025-07-22 17:22:00,BRI-01,P100441,OUT,Turnstile 1
E0010340,2025-08-15 10:12:00,MCH-CC,P100250,IN,Turnstile 1
E0003592,2025-06-27 18:56:00,BEL-LG,P100257,OUT,Gate B
E0007905,2025-07-30 16:35:00+01:00,MCH-CC,P100204,OUT,Gate A
E0002959,2025-06-23 17:01:00,BRI-01,P100116,OUT,Turnstile 1
E0000530,2025-06-04 17:39:00,LDN-HQ,P100430,OUT,Reception
E0003715,2025-06-28 09:41:00,LDS-AR,P100350,IN,Reception
E0004733,2025-07-06 10:18:00,LDS-AR,P100009,IN,Gate B
E0009462,2025-08-10 10:58:00,LDN-HQ,P100527,IN,Gate A
E0001395,2025-06-12 11:15:00,LDS-AR,P100450,IN,Gate A
E0009990,2025-08-13 16:31:00,MCH-CC,P100340,OUT,Gate A
E0009634,2025-08-11 09:42:00,NRW-QP,P100504,IN,Gate B
E0010575,2025-08-18 10:34:00,BHM-PR,P100262,IN,Reception
E0012971,2025-07-07 09:24:00,EDI-EX,X207887,OUT,Reception
E0005632,2025-07-12 10:45:00,LDN-HQ,P100337,IN,Reception
E0009466,2025-08-10 10:08:00,EDI-EX,P100444,IN,Gate A
E0006564,2025-07-19 07:42:00,LDS-AR,P100442,IN,Gate A
E0004704,2025-07-05 18:14:00,NRW-QP,P100188,OUT,Reception
E0001713,2025-06-14 08:49:00,BEL-LG,P100550,IN,Turnstile 1
E0012835,2025-06-22 20:00:00,GLW-CL,X252684,OUT,Gate B
E0000956,2025-06-08 16:56:00,CDF-BY,P100158,OUT,Gate A
E0006676,2025-07-20 10:05:00,LDS-AR,P100425,IN,Gate B
E0003454,2025-06-26 09:00:00,MCH-CC,P100174,IN,Gate B
E0009580,2025-08-10 11:12:00,LDS-AR,P100109,IN,Reception
E0012347,31/08/2025 10:25,LDS-AR,P100339,IN,Reception
E0008596,2025-08-05 16:20:00,LDN-HQ,P100222,OUT,Gate A
E0002072,2025-06-17 21:11:00,mch_cc,P100571,OUT,Gate A
E0012812,2025-08-10 15:21:00,NRW-QP,X207897,OUT,Reception
E0010170,2025-08-14 10:51:00,MCH-CC,P100174,IN,Gate B
E0000159,2025-06-01 16:42:00,EDI-EX,P100572,OUT,Gate A
E0007006,2025-07-23 07:39:00,BRI-01,P100274,IN,Gate A
E0009095,2025-08-07 17:30:00,NRW-QP,P100448,OUT,Reception
E0000353,2025-06-03 18:27:00,BRI-01,P100118,OUT,Reception
E0006079,2025-07-16 10:13:00,BHM-PR,P100008,IN,Gate B
E0006237,2025-07-16 17:31:00,BEL-LG,P100062,OUT,Turnstile 1
E0008947,2025-08-07 18:20:00,LDS-AR,P100013,OUT,Gate B
E0001293,2025-06-11 19:45:00+00:00,BRI-01,P100602,OUT,Gate B
E0002921,22/06/2025 10:46,LDS-AR,P100187,IN,Reception
E0008504,2025-08-03 13:47:00,MCH-CC,P100324,OUT,Turnstile 1
E0004645,2025-07-05 09:51:00,BEL-LG,P100296,IN,Turnstile 1
E0000662,2025-06-05 17:57:00,Unknown,P100341,OUT,Gate B
E0007058,2025-07-23 14:49:00,CDF-BY,P100516,OUT,Gate B
E0010182,2025-08-15 17:03:00,GLW-CL,P100548,OUT,Gate B
E0003666,2025-06-28 14:55:00,LDN-HQ,P100167,OUT,Reception
E0007980,2025-07-31 16:03:00,BRI-01,P100215,OUT,Gate B
E0000307,2025-06-02 11:28:00,LDN-HQ,P100116,IN,Gate B
E0010528,17/08/2025 11:18,MCH-CC,P100482,IN,Gate B
E0004791,2025-07-06 20:13:00,GLW-CL,P100072,OUT,Turnstile 1
E0002357,2025-06-19 11:12:00,EDI-EX,P100469,IN,Reception
E0001928,2025-06-16 10:45:00,LDS-AR,P100092,IN,Gate A
E0012844,2025-07-12 11:59:00,BRI-01,X206116,OUT,Gate B
E0003428,2025-06-26 11:27:00,edi-ex,P100146,IN,Turnstile 1
E0008942,2025-08-07 09:48:00,NRW-QP,P100293,IN,Turnstile 1
E0003639,27/06/2025 10:19,MCH-CC,P100488,IN,Turnstile 1
E0011191,2025-08-22 17:25:00,LDS-AR,P100345,OUT,Turnstile 1
E0001267,2025-06-11 16:00:00,MCH-CC,P100260,OUT,Turnstile 1
E0001561,2025-06-13 11:56:00,LDN-HQ,P100222,IN,Turnstile 1
E0012333,2025-08-31 10:47:00,MCH-CC,P100064,IN,Gate A
E0010327,2025-08-15 17:35:00,NRW-QP,P100320,OUT,Gate B
E0007180,2025-07-24 09:59:00,GLW CL,P100273,IN,Gate B
E0004110,2025-07-01 17:13:00,CDF-BY,P100045,OUT,Reception
E0007868,2025-07-30 11:42:00,BHM-PR,P100229,IN,Gate B
E0004905,2025-07-07 11:19:00,MCH-CC,P100460,IN,Gate B
E0007295,2025-07-25 08:07:00,NRW-QP,P100201,IN,Reception
E0000515,2025-06-04 15:53:00+00:00,MCH-CC,P100107,OUT,Gate B
E0000895,2025-06-08 09:50:00,NRW-QP,P100472,IN,Gate A
E0008602,2025-08-05 14:28:00,MCH-CC,P100458,OUT,Gate B
E0000022,2025-06-01 09:27:00,EDI-EX,P100282,IN,Turnstile 1
E0000900,2025-06-08 17:43:00,BEL-LG,P100078,OUT,Reception
E0000208,2025-06-02 09:07:00,CDF-BY,P100193,IN,Reception
E0000459,2025-06-04 07:04:00,CDF-BY,P100648,IN,Turnstile 1
E0010247,2025-08-15 19:46:00,GLW-CL,P100223,OUT,Gate B
E0002431,2025-06-19 12:20:00,GLW-CL,P100069,OUT,Turnstile 1
E0008443,03/08/2025 07:56,MCH-CC,P100083,IN,Gate A
E0009300,2025-08-09 16:00:00,GLW-CL,P100357,OUT,Gate A
E0003390,26/06/2025 09:30,EDI-EX,P100467,IN,Turnstile 1
E0009906,2025-08-13 20:25:00,LDS-AR,P100526,OUT,Reception
E0003912,29/06/2025 10:53,BRI-01,P100165,IN,Gate A
E0005384,2025-07-10 15:18:00,Unknown,P100617,OUT,Gate A
E0008908,2025-08-06 15:32:00,MCH-CC,P100048,OUT,Gate B
E0000553,2025-06-04 10:33:00,LDS-AR,P100543,IN,Turnstile 1
E0009632,2025-08-11 08:33:00,,P100575,IN,Turnstile 1
E0010463,2025-08-17 09:38:00,LDN-HQ,P100032,IN,Gate A
E0003145,2025-06-24 15:51:00,MCH-CC,P100107,OUT,Reception
E0006918,2025-07-22 14:25:00,MCH-CC,P100204,OUT,Reception
E0002057,2025-06-17 08:14:00,BEL-LG,P100248,IN,Gate B
E0001926,2025-06-16 09:16:00,NRW-QP,P100278,IN,Gate A
E0000635,2025-06-05 07:41:00,LDS-AR,P100465,IN,Reception
E0006083,2025-07-16 09:00:00,NRW-QP,P100634,IN,Reception
E0008509,2025-08-03 11:46:00,BRI-01,P100399,IN,Gate B
E0012201,2025-08-30 14:54:00,NRW-QP,P100259,OUT,Reception
E0012737,2025-07-03 18:50:00,LDN-HQ,X275125,IN,Turnstile 1
E0008620,2025-08-05 08:36:00,NRW-QP,P100618,IN,Gate A
E0011593,2025-08-25 07:22:00,MCH-CC,P100108,IN,Turnstile 1
E0000106,2025-06-01 21:34:00,GLW-CL,P100329,OUT,Reception
E0003042,2025-06-23 19:15:00,Manchester City Campus,P100305,OUT,Gate A
E0010362,2025-08-16 20:06:00,GLW-CL,P100026,OUT,Gate A
E0001710,2025-06-14 17:03:00,BHM-PR,P100454,OUT,Gate A
E0000090,2025-06-01 08:07:00,BHM-PR,P100272,IN,Reception
E0007015,2025-07-23 18:37:00,BHM-PR,P100152,OUT,Gate B
E0010434,2025-08-16 11:19:00,MCH-CC,P100192,IN,Gate A
E0003175,2025-06-24 18:58:00+01:00,LDN-HQ,P100167,OUT,Gate B
E0000918,2025-06-08 09:16:00,GLW-CL,P100424,IN,Turnstile 1
E0007834,2025-07-30 18:30:00,BHM-PR,P100544,OUT,Gate A
E0006733,2025-07-21 17:04:00,NRW-QP,P100535,OUT,Turnstile 1
E0001950,2025-06-16 11:24:00,LDS-AR,P100133,IN,Gate A
E0011041,2025-08-21 10:22:00,LDN-HQ,P100023,IN,Reception
E0006369,2025-07-18 11:57:00,CDF-BY,P100264,IN,Reception
E0000002,2025-06-01 20:37:00+00:00,NRW-QP,P100638,OUT,Reception
E0008033,2025-07-31 07:18:00,BHM-PR,P100352,IN,Turnstile 1
E0006048,2025-07-15 19:30:00,CDF-BY,P100610,OUT,Turnstile 1
E0009128,2025-08-08 08:35:00,LDN-HQ,P100386,IN,Gate B
E0012125,2025-08-29 11:47:00,CDF-BY,P100119,IN,Gate B
E0002721,2025-06-21 11:43:00,EDI-EX,P100509,IN,Reception
E0008784,2025-08-06 09:00:00,BRI-01,P100215,IN,Gate B
E0012907,2025-08-02 07:21:00,MCH-CC,X214595,IN,Gate A
E0003118,2025-06-24 10:21:00,BRI-01,P100257,IN,Gate B
E0011129,2025-08-22 20:58:00,GLW-CL,P100226,OUT,Gate A
E0012457,2025-08-02 12:49:00,LDS-AR,X240998,IN,Reception
E0010641,2025-08-18 18:18:00,GLW-CL,P100455,OUT,Gate A
E0009769,2025-08-12 10:58:00,GLW-CL,P100629,IN,Turnstile 1
E0003763,2025-06-28 15:05:00,LDS-AR,P100354,OUT,Reception
E0000214,2025-06-02 10:15:00,BRI-01,P100079,IN,Gate A
E0000779,2025-06-06 10:18:00,NRW-QP,P100611,IN,Gate B
E0003497,2025-06-27 15:25:00,NRW-QP,P100225,OUT,Reception
E0011598,2025-08-25 18:11:00,EDI-EX,P100373,OUT,Reception
E0002044,2025-06-17 19:42:00,NRW-QP,P100263,OUT,Reception
E0008921,06/08/2025 08:08,EDI-EX,P100426,IN,Gate A
E0005421,2025-07-10 09:30:00,MCH-CC,P100389,IN,Gate B
E0006155,2025-07-16 11:47:00,BHM-PR,P100269,IN,Turnstile 1
E0009760,2025-08-12 15:51:00,,P100337,OUT,Turnstile 1
E0008358,2025-08-02 17:41:00,CDF-BY,P100586,OUT,Turnstile 1
E0011460,24/08/2025 10:38,BEL-LG,P100100,IN,Gate B
E0010206,2025-08-15 08:46:00,BHM-PR,P100198,IN,Gate A
E0008466,03/08/2025 11:41,EDI-EX,P100003,IN,Reception
E0004168,01/07/2025 08:30,GLW-CL,P100086,IN,Reception
E0010961,2025-08-21 12:16:00,BHM-PR,P100102,OUT,Gate B
E0003789,2025-06-28 18:07:00,GLW-CL,P100229,OUT,Gate A
E0008587,2025-08-04 11:48:00,BEL-LG,P100350,IN,Turnstile 1
E0000584,2025-06-05 17:08:00,GLW-CL,P100589,OUT,Reception
E0002862,2025-06-22 10:56:00,GLW-CL,P100549,IN,Turnstile 1
E0003722,2025-06-28 14:54:00,bhm-pr,P100631,OUT,Turnstile 1
E0000117,2025-06-01 08:18:00,NRW-QP,P100448,IN,Reception
E0006645,2025-07-20 17:32:00,EDI-EX,P100043,OUT,Turnstile 1
E0011873,2025-08-27 09:26:00,BHM-PR,P100555,IN,Gate A
E0000880,2025-06-08 09:56:00,NRW-QP,P100445,IN,Turnstile 1
E0012851,2025-07-10 11:49:00,BRI-01,X274376,OUT,Reception
E0012889,2025-06-20 17:09:00,MCH-CC,X215635,OUT,Reception
E0008713,2025-08-05 18:27:00,GLW-CL,P100341,OUT,Gate B
E0001764,2025-06-14 14:17:00,Manchester City Campus,P100372,OUT,Gate A
E0001876,2025-06-16 11:48:00,BHM-PR,P100541,IN,Gate A
E0010446,2025-08-16 10:23:00,LDS-AR,P100021,IN,Gate B
E0003225,2025-06-25 21:01:00,,P100144,OUT,Gate B
E0000527,2025-06-04 10:46:00,LDS-AR,P100265,IN,Gate B
E0007726,2025-07-29 09:02:00,MCH-CC,P100147,IN,Gate B
E0002947,22/06/2025 07:19,CDF-BY,P100156,IN,Reception
E0004474,2025-07-04 08:37:00,LDS-AR,P100265,IN,Reception
E0005656,2025-07-12 06:34:00,BHM-PR,P100218,OUT,Reception
E0008885,2025-08-06 10:16:00,EDI-EX,P100606,IN,Gate A
E0006060,2025-07-15 09:22:00,BHM-PR,P100202,IN,Reception
E0000960,2025-06-08 16:03:00,BRI-01,P100173,OUT,Gate A
E0006343,2025-07-17 18:47:00,NRW-QP,P100629,OUT,Turnstile 1
E0003634,2025-06-27 11:53:00,BHM-PR,P100272,OUT,Reception
E0001051,09/06/2025 11:28,MCH-CC,P100002,IN,Gate A
E0008783,2025-08-06 15:03:00,BEL-LG,P100560,OUT,Reception
E0008712,2025-08-05 07:38:00,GLW-CL,P100341,IN,Turnstile 1
E0003381,2025-06-26 07:44:00,bri_01,P100603,IN,Reception
E0003677,2025-06-28 10:12:00,BHM-PR,P100317,IN,Gate A
E0005777,2025-07-13 17:26:00,MCH-CC,P100464,OUT,Reception
E0011890,2025-08-27 14:25:00,LDS-AR,P100457,OUT,Reception
E0006574,2025-07-19 09:33:00,BRISTOL-01,P100381,IN,Turnstile 1
E0005180,2025-07-09 14:56:00,MCH-CC,P100312,OUT,Gate B
E0001608,2025-06-13 17:01:00,GLW-CL,P100503,OUT,Gate B
E0003611,2025-06-27 17:45:00,EDI-EX,P100426,OUT,Gate A
E0012838,2025-06-21 16:48:00,BRI-01,X228328,IN,Reception
E0006636,2025-07-20 10:51:00,BEL-LG,P100627,IN,Gate A
E0011205,2025-08-22 11:44:00,BEL-LG,P100197,IN,Gate A
E0010002,2025-08-13 15:33:00,BHM-PR,P100099,OUT,Gate A
E0000792,2025-06-07 17:49:00,BRI-01,P100431,OUT,Turnstile 1
E0008985,2025-08-07 21:15:00,CDF-BY,P100316,OUT,Gate A
E0003057,2025-06-23 08:36:00,LDN-HQ,P100476,IN,Gate A
E0010048,2025-08-14 15:47:00,BEL-LG,P100123,OUT,Gate B
E0001981,2025-06-16 07:20:00,MCH-CC,P100647,IN,Gate A
E0003599,2025-06-27 10:16:00,BHM-PR,P100252,IN,Turnstile 1
E0000934,2025-06-08 09:34:00,BRI-01,P100233,IN,Gate A
E0007425,2025-07-26 13:37:00,MCH-CC,P100508,OUT,Gate B
E0005627,2025-07-12 21:54:00,CDF-BY,P100140,OUT,Turnstile 1
E0001683,2025-06-13 16:13:00,EDI-EX,P100108,OUT,Gate B
E0004180,2025-07-01 18:16:00,CDF-BY,P100395,OUT,Turnstile 1
E0006447,18/07/2025 08:56,BEL-LG,P100452,IN,Reception
E0004117,01/07/2025 10:49,MCH-CC,P100377,IN,Reception
E0000989,2025-06-09 19:26:00,BEL-LG,P100550,OUT,Turnstile 1
E0002897,2025-06-22 18:35:00,LDN-HQ,P100093,OUT,Gate B
E0003779,2025-06-28 09:44:00,LDS-AR,P100459,IN,Turnstile 1
E0005659,2025-07-12 10:25:00,BHM-PR,P100403,IN,Reception
E0003094,2025-06-23 10:26:00,,P100600,IN,Gate A
E0003156,2025-06-24 07:25:00,BRI-01,P100399,IN,Reception
E0001824,2025-06-15 15:37:00,CDF-BY,P100367,OUT,Gate B
E0012665,2025-08-12 17:32:00,BRI-01,X242156,OUT,Reception
E0001099,2025-06-09 17:08:00,BRI-01,P100462,OUT,Turnstile 1
E0010397,2025-08-16 10:43:00,LDN-HQ,P100461,IN,Reception
E0002845,2025-06-22 13:00:00,LDN-HQ,P100032,OUT,Turnstile 1
E0009079,07/08/2025 09:26,MCH-CC,P100389,IN,Gate B
E0003343,2025-06-26 08:25:00,BHM-PR,P100143,IN,Gate A
E0000039,2025-06-01 16:41:00,NRW-QP,P100011,OUT,Gate A
E0006541,2025-07-19 18:35:00,BEL-LG,P100619,OUT,Reception
E0012303,2025-08-31 15:08:00Z,BEL-LG,P100362,OUT,Gate B
E0008708,2025-08-05 11:55:00,NRW-QP,P100501,IN,Gate A
E0003357,2025-06-26 09:22:00,BHM-PR,P100252,IN,Gate A
E0009646,2025-08-11 08:55:00,BHM-PR,P100202,IN,Turnstile 1
E0010699,2025-08-19 21:06:00,GLW-CL,P100569,OUT,Gate B
E0011187,2025-08-22 15:43:00,LDN-HQ,P100154,OUT,Turnstile 1
E0007814,29/07/2025 09:39,LDS-AR,P100292,IN,Reception
E0012798,2025-07-11 16:01:00,MCH-CC,X273849,IN,Gate A
E0009099,2025-08-07 19:02:00,GLW-CL,P100157,OUT,Reception
E0008221,2025-08-01 09:51:00,BEL-LG,P100047,IN,Reception
E0012143,2025-08-29 08:33:00,GLW-CL,P100629,IN,Gate B
E0010700,2025-08-19 11:34:00,BHM-PR,P100014,IN,Gate B
E0002429,2025-06-19 12:56:00,EDI-EX,P100593,OUT,Gate B
E0005044,2025-07-07 08:41:00,LDN-HQ,P100413,IN,Reception
E0005347,2025-07-10 16:26:00,LDN-HQ,P100384,OUT,Gate B
E0008955,2025-08-07 11:36:00,CDF-BY,P100527,IN,Gate B
E0004812,2025-07-06 11:36:00,NRW-QP,P100479,IN,Reception
E0008477,2025-08-03 19:32:00,BEL-LG,P100155,OUT,Gate B
E0000687,2025-06-06 17:28:00,LDN-HQ,P100247,OUT,Reception
E0004800,2025-07-06 14:05:00,BEL-LG,P100619,OUT,Gate A
E0007438,2025-07-26 16:12:00,MCH-CC,P100324,OUT,Reception
E0002354,2025-06-19 19:28:00,CDF-BY,P100239,OUT,Gate A
E0006354,18/07/2025 11:36,GLW-CL,P100095,IN,Gate A
E0004570,2025-07-04 09:29:00,NRW-QP,P100246,IN,Turnstile 1
E0008214,2025-08-01 14:40:00,NRW-QP,P100504,OUT,Gate A
E0002753,2025-06-21 17:59:00,LDS-AR,P100543,OUT,Gate B
E0009078,2025-08-07 20:26:00,EDI-EX,P100417,OUT,Reception
E0008074,2025-07-31 07:56:00,GLW-CL,P100347,IN,Gate A
E0009110,2025-08-08 11:37:00,CDF-BY,P100239,IN,Reception
E0001041,2025-06-09 10:01:00,LDS-AR,P100342,IN,Turnstile 1
E0007492,2025-07-27 08:47:00,MCH-CC,P100482,IN,Reception
E0001266,2025-06-11 08:33:00,MCH-CC,P100260,IN,Turnstile 1
E0012192,2025-08-30 11:10:00,BHM-PR,P100352,IN,Turnstile 1
E0007060,2025-07-23 08:57:00,BEL-LG,P100480,OUT,Reception
E0000278,2025-06-02 10:04:00,,P100188,IN,Gate B
E0005085,2025-07-08 09:35:00,BHM-PR,P100014,IN,Reception
E0010277,2025-08-15 05:54:00,LDS-AR,P100425,OUT,Reception
E0009438,10/08/2025 11:36,BHM-PR,P100529,IN,Gate A
E0002383,2025-06-19 11:38:00,Belfast Lagan,P100153,IN,Reception
E0000572,2025-06-05 10:26:00,EDI-EX,P100285,IN,Reception
E0001436,2025-06-12 14:46:00+01:00,BRI-01,P100431,OUT,Gate B
E0009440,2025-08-10 09:29:00,LDN-HQ,P100354,IN,Reception
E0005353,2025-07-10 09:01:00,GLW-CL,P100004,IN,Gate A
E0010707,2025-08-19 16:11:00,NRW-QP,P100290,OUT,Turnstile 1
E0005446,2025-07-11 12:57:00,CDF-BY,P100597,OUT,Reception
E0001008,09/06/2025 10:03,LDS-AR,P100422,IN,Turnstile 1
E0004544,2025-07-04 20:40:00,NRW-QP,P100611,OUT,Gate A
E0011597,2025-08-25 11:43:00,EDI-EX,P100373,IN,Turnstile 1
E0002065,2025-06-17 13:07:00,GLW-CL,P100548,OUT,Gate A
E0001137,10/06/2025 07:33,MCH-CC,P100107,IN,Turnstile 1
E0009883,2025-08-13 11:36:00,LDS-AR,P100323,IN,Gate B
E0012173,2025-08-29 07:22:00,LDS-AR,P100292,IN,Gate B
E0005344,2025-07-10 07:58:00,BRI-01,P100621,IN,Turnstile 1
E0010178,2025-08-15 20:26:00,GLW-CL,P100625,OUT,Gate A
E0000295,02/06/2025 07:38,LDS-AR,P100009,IN,Reception
E0009740,2025-08-12 11:16:00,NRW-QP,P100568,IN,Gate A
E0010205,2025-08-15 15:18:00,BHM-PR,P100473,OUT,Gate A
E0008781,2025-08-06 16:40:00,GLW-CL,P100402,OUT,Reception
E0002404,2025-06-19 22:38:00,,P100623,OUT,Gate B
E0010322,2025-08-15 09:03:00,NRW-QP,P100180,IN,Gate B
E0003999,2025-06-30 10:06:00,BEL-LG,P100507,IN,Gate B
E0012273,30/08/2025 11:40,BRI-01,P100515,IN,Reception
E0003742,2025-06-28 17:01:00,,P100435,OUT,Gate A
E0012138,2025-08-29 11:46:00,EDI-EX,P100230,IN,Reception
E0002720,2025-06-21 14:19:00,CDF-BY,P100338,OUT,Gate B
E0012112,2025-08-29 08:41:00,BHM-PR,P100418,IN,Turnstile 1
E0005151,2025-07-09 10:50:00,BEL-LG,P100481,IN,Reception
E0002809,2025-06-22 12:52:00,BRI-01,P100489,OUT,Gate B
E0009018,2025-08-07 11:12:00,CDF-BY,P100119,IN,Reception
E0000557,2025-06-04 21:01:00,BHM-PR,P100198,OUT,Turnstile 1
E0011733,2025-08-26 17:56:00,LDN-HQ,P100046,OUT,Gate A
